DataHora,Satelite,Pais,Estado,Municipi,Bioma,DiaSemCh,Precipit,RiscoFog,Latitude,Longitud,AreaIndu,FRP
2019/08/05 16:30:00,AQUA_M-T,Brasil,MATO GROSSO,ALTO BOA VISTA,Amazonia,15,0,1,-11.813,-51.782,,98.7
2019/08/05 16:30:00,AQUA_M-T,Brasil,MATO GROSSO,ALTO BOA VISTA,Amazonia,59,0,1,-11.817,-51.814,,459.1
2019/08/05 16:30:00,AQUA_M-T,Brasil,MATO GROSSO,ALTO BOA VISTA,Amazonia,15,0,1,-11.82,-51.786,,274.5
2019/08/05 16:30:00,AQUA_M-T,Brasil,MATO GROSSO,ALTO BOA VISTA,Amazonia,59,0,1,-11.821,-51.847,,99.4
2019/08/05 16:30:00,AQUA_M-T,Brasil,MATO GROSSO,ALTO BOA VISTA,Amazonia,59,0,1,-11.824,-51.818,,1161.1
2019/08/05 16:30:00,AQUA_M-T,Brasil,MATO GROSSO,ALTO BOA VISTA,Amazonia,15,0,1,-11.829,-51.78,,236.7
2019/08/05 16:30:00,AQUA_M-T,Brasil,MATO GROSSO,ALTO BOA VISTA,Amazonia,59,0,1,-11.833,-51.812,,1686.3
2019/08/05 16:30:00,AQUA_M-T,Brasil,MATO GROSSO,ALTO BOA VISTA,Amazonia,59,0,1,-11.837,-51.845,,188.6
2019/08/05 16:30:00,AQUA_M-T,Brasil,MATO GROSSO,ALTO BOA VISTA,Amazonia,15,0,1,-11.845,-51.779,,269.9
2019/08/05 16:30:00,AQUA_M-T,Brasil,MATO GROSSO,ALTO BOA VISTA,Amazonia,59,0,1,-11.849,-51.811,,571.4
2019/08/05 16:30:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,17,0,0.8,-6.467,-53.671,,302.7
2019/08/05 16:30:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,17,0,0.8,-6.472,-53.662,,224.8
2019/08/05 16:30:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,17,0,0.8,-6.472,-53.708,,108.7
2019/08/05 16:30:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,17,0,0.8,-6.476,-53.7,,248.7
2019/08/05 16:30:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,17,0,0.8,-6.484,-53.669,,193.5
2019/08/05 16:30:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,17,0,0.8,-6.489,-53.706,,66.4
2019/08/05 16:30:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,17,0,1,-6.524,-53.401,,146.7
2019/08/05 16:30:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,17,0,1,-6.536,-53.364,,62.9
2019/08/05 16:30:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,27,0,0.84,-6.536,-53.932,,110.7
2019/08/05 16:30:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,27,0,0.84,-6.538,-53.924,,92.6
2019/08/05 16:30:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,17,0,0.79,-6.541,-53.358,,89.2
2019/08/05 16:30:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,27,0,0.85,-6.541,-53.972,,68.3
2019/08/05 16:30:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,17,0,0.79,-6.552,-53.361,,151.1
2019/08/05 16:30:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,17,0,0.79,-6.558,-53.356,,95.9
2019/08/05 16:30:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,17,0,0.78,-6.639,-53.41,,85.7
2019/08/05 16:30:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,17,0,0.77,-6.643,-53.446,,143.9
2019/08/05 16:30:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,17,0,0.77,-6.649,-53.416,,116.2
2019/08/05 16:30:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,17,0,0.77,-6.654,-53.45,,96.4
2019/08/05 16:30:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,21,4.94,0.16,-6.915,-52.457,,29
2019/08/05 16:35:00,AQUA_M-T,Brasil,PARA,AURORA DO PARA,Amazonia,5,15,0.01,-2.279,-47.888,,7.5
2019/08/05 16:35:00,AQUA_M-T,Brasil,PARA,IPIXUNA DO PARA,Amazonia,8,9.2,0.03,-2.402,-47.749,,19.3
2019/08/05 16:35:00,AQUA_M-T,Brasil,PARA,IPIXUNA DO PARA,Amazonia,5,2.87,0.03,-2.752,-47.992,,15.7
2019/08/05 16:35:00,AQUA_M-T,Brasil,PARA,IPIXUNA DO PARA,Amazonia,7,1.99,0.03,-2.754,-48.003,,9.1
2019/08/05 16:35:00,AQUA_M-T,Brasil,MARANHAO,SANTA RITA,Amazonia,16,0,nan,-3.053,-44.459,,8.8
2019/08/05 16:35:00,AQUA_M-T,Brasil,MARANHAO,SANTA RITA,Amazonia,18,0,0.13,-3.224,-44.239,,8.1
2019/08/05 16:35:00,AQUA_M-T,Brasil,MARANHAO,SANTA RITA,Amazonia,18,0,0.07,-3.239,-44.283,,18.9
2019/08/05 16:35:00,AQUA_M-T,Brasil,MARANHAO,ITAPECURU MIRIM,Amazonia,18,0,0.1,-3.292,-44.266,,23.6
2019/08/05 16:35:00,AQUA_M-T,Brasil,MARANHAO,ITAPECURU MIRIM,Amazonia,18,0,0.06,-3.314,-44.294,,22.1
2019/08/05 16:35:00,AQUA_M-T,Brasil,MARANHAO,ITAPECURU MIRIM,Amazonia,18,0,0.05,-3.315,-44.303,,9
2019/08/05 16:35:00,AQUA_M-T,Brasil,MARANHAO,ITAPECURU MIRIM,Amazonia,18,0,0.06,-3.323,-44.292,,10.3
2019/08/05 16:35:00,AQUA_M-T,Brasil,MARANHAO,ITAPECURU MIRIM,Amazonia,18,0,0.05,-3.324,-44.301,,22.3
2019/08/05 16:35:00,AQUA_M-T,Brasil,MARANHAO,TURIACU,Amazonia,6,3.8,0.13,-1.883,-45.485,,7.8
2019/08/05 16:35:00,AQUA_M-T,Brasil,MARANHAO,ZE DOCA,Amazonia,0,0.04,0.11,-3.398,-45.526,,61.8
2019/08/05 16:35:00,AQUA_M-T,Brasil,PARA,MOJU,Amazonia,15,0.18,0.26,-3.406,-49.14,,16.9
2019/08/05 16:35:00,AQUA_M-T,Brasil,PARA,BREU BRANCO,Amazonia,15,0.18,0.26,-3.417,-49.138,,20.3
2019/08/05 16:35:00,AQUA_M-T,Brasil,MARANHAO,ITAPECURU MIRIM,Amazonia,,0,0.01,-3.447,-44.578,,6.7
2019/08/05 16:35:00,AQUA_M-T,Brasil,PARA,BRASIL NOVO,Amazonia,0,3.34,0.51,-3.69,-52.686,,44.9
2019/08/05 16:35:00,AQUA_M-T,Brasil,MARANHAO,ITINGA DO MARANHAO,Amazonia,18,0.01,0.71,-3.753,-46.983,,53.6
2019/08/05 16:35:00,AQUA_M-T,Brasil,PARA,RONDON DO PARA,Amazonia,20,0.02,0.02,-4.842,-48.115,,23.2
2019/08/05 16:35:00,AQUA_M-T,Brasil,MARANHAO,VILA NOVA DOS MARTIRIOS,Amazonia,20,0.02,0.02,-4.847,-48.108,,49
2019/08/05 16:35:00,AQUA_M-T,Brasil,PARA,RONDON DO PARA,Amazonia,20,0.02,0.02,-4.849,-48.121,,20.2
2019/08/05 16:35:00,AQUA_M-T,Brasil,MARANHAO,VILA NOVA DOS MARTIRIOS,Amazonia,20,0.02,0.02,-4.853,-48.114,,22.9
2019/08/05 16:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,17,0,0.79,-6.296,-53.901,,124
2019/08/05 16:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,17,0.01,0.79,-6.298,-53.896,,125.1
2019/08/05 16:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,17,0,0.81,-6.303,-53.935,,55.6
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,19,0,0.84,-10.025,-64.313,,41.3
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,19,0,0.84,-10.027,-64.325,,18.5
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,19,0,0.84,-10.029,-64.318,,23.7
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,MONTE NEGRO,Amazonia,16,0,0.96,-10.038,-63.461,,18.4
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,MONTE NEGRO,Amazonia,16,0,0.96,-10.041,-63.475,,14
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,19,0,0.84,-10.05,-64.334,,17.1
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,19,0,0.85,-10.066,-64.307,,25.8
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,19,0,0.85,-10.077,-64.305,,20.6
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,19,0,0.85,-10.078,-64.317,,14.3
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,19,0,0.87,-10.09,-64.253,,25.1
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,16,0,0.84,-10.092,-65.069,,21.3
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,MONTE NEGRO,Amazonia,16,0,0.94,-10.137,-63.579,,24.7
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,MONTE NEGRO,Amazonia,16,0,0.94,-10.175,-63.37,,26.2
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,OURO PRETO DO OESTE,Amazonia,15,0,0.92,-10.184,-61.909,,219
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,OURO PRETO DO OESTE,Amazonia,15,0,0.92,-10.186,-61.903,,132.5
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,OURO PRETO DO OESTE,Amazonia,15,0,0.92,-10.187,-61.927,,122.3
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,OURO PRETO DO OESTE,Amazonia,15,0,0.92,-10.189,-61.921,,273.1
2019/08/05 18:10:00,AQUA_M-T,Brasil,ACRE,PLACIDO DE CASTRO,Amazonia,12,0,1,-10.19,-67.161,,9.3
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,VALE DO PARAISO,Amazonia,15,0,0.91,-10.211,-61.996,,60.8
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,VALE DO PARAISO,Amazonia,15,0,1,-10.213,-61.99,,71.7
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,VALE DO PARAISO,Amazonia,16,0,1,-10.216,-62.007,,58.6
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,OURO PRETO DO OESTE,Amazonia,15,0,0.9,-10.244,-61.948,,63.5
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,OURO PRETO DO OESTE,Amazonia,15,0,0.9,-10.247,-61.966,,232.4
2019/08/05 18:10:00,AQUA_M-T,Brasil,ACRE,PLACIDO DE CASTRO,Amazonia,11,0,1,-10.279,-67.207,,7.7
2019/08/05 18:10:00,AQUA_M-T,Brasil,ACRE,PLACIDO DE CASTRO,Amazonia,11,0,0.7,-10.281,-67.216,,5.1
2019/08/05 18:10:00,AQUA_M-T,Brasil,ACRE,PLACIDO DE CASTRO,Amazonia,12,0,0.7,-10.314,-67.192,,48.9
2019/08/05 18:10:00,AQUA_M-T,Brasil,ACRE,PLACIDO DE CASTRO,Amazonia,11,0,1,-10.315,-67.202,,22.4
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,11,0,0.85,-10.348,-64.401,,27.4
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,11,0,0.85,-10.349,-64.413,,123.8
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,17,0,1,-10.402,-64.417,,13.6
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,17,0,0.84,-10.412,-64.415,,13.7
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,11,0,0.84,-10.414,-64.373,,24.4
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,11,0,0.84,-10.422,-64.36,,32.3
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,11,0,0.84,-10.424,-64.372,,35.6
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,11,0,0.83,-10.452,-64.355,,21.7
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,11,0,0.83,-10.463,-64.353,,12.1
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,17,0,0.84,-10.48,-64.271,,7.5
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,17,0,0.83,-10.482,-64.277,,9.7
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,MONTE NEGRO,Amazonia,16,0,1,-10.484,-63.372,,12.8
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,11,0,0.83,-10.51,-64.327,,24.2
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,11,0,0.83,-10.512,-64.339,,67.2
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,11,0,0.83,-10.513,-64.351,,12.1
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,CAMPO NOVO DE RONDONIA,Amazonia,16,0,0.86,-10.52,-63.602,,9.5
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,15,0,0.81,-10.528,-64.177,,63.2
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,GOVERNADOR JORGE TEIXEIRA,Amazonia,15,0,0.9,-10.535,-63.49,,24.2
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,GOVERNADOR JORGE TEIXEIRA,Amazonia,15,0,0.9,-10.539,-63.483,,17.1
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,11,0,0.82,-10.54,-64.322,,17.7
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,GOVERNADOR JORGE TEIXEIRA,Amazonia,15,0,1,-10.541,-63.496,,31
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,11,0,0.82,-10.542,-64.334,,27.7
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,GOVERNADOR JORGE TEIXEIRA,Amazonia,15,0,0.9,-10.546,-63.488,,22.6
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,15,0,0.8,-10.547,-64.162,,19.4
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,GOVERNADOR JORGE TEIXEIRA,Amazonia,15,0,0.9,-10.549,-63.481,,41.6
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,15,0,0.8,-10.56,-64.129,,45.6
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,15,0,0.79,-10.561,-64.141,,88.9
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,15,0,0.8,-10.57,-64.128,,21.2
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,15,0,0.79,-10.572,-64.14,,82.6
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,15,0,0.79,-10.574,-64.152,,65.8
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,15,0,0.79,-10.582,-64.138,,20.9
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,16,0,0.8,-10.589,-64.048,,6.6
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,15,0,0.79,-10.594,-64.148,,23.5
2019/08/05 18:10:00,AQUA_M-T,Brasil,MATO GROSSO,RONDOLANDIA,Amazonia,11,0,1,-10.639,-61.312,,157.9
2019/08/05 18:10:00,AQUA_M-T,Brasil,MATO GROSSO,RONDOLANDIA,Amazonia,11,0,1,-10.64,-61.317,,130.8
2019/08/05 18:10:00,AQUA_M-T,Brasil,MATO GROSSO,RONDOLANDIA,Amazonia,11,0,1,-10.648,-61.291,,42.4
2019/08/05 18:10:00,AQUA_M-T,Brasil,MATO GROSSO,RONDOLANDIA,Amazonia,11,0,1,-10.652,-61.31,,224.2
2019/08/05 18:10:00,AQUA_M-T,Brasil,MATO GROSSO,RONDOLANDIA,Amazonia,11,0,1,-10.653,-61.315,,135.6
2019/08/05 18:10:00,AQUA_M-T,Brasil,MATO GROSSO,RONDOLANDIA,Amazonia,11,0,0.89,-10.664,-61.309,,78.8
2019/08/05 18:10:00,AQUA_M-T,Brasil,MATO GROSSO,RONDOLANDIA,Amazonia,11,0,0.89,-10.666,-61.314,,96.7
2019/08/05 18:10:00,AQUA_M-T,Brasil,MATO GROSSO,RONDOLANDIA,Amazonia,11,0,0.89,-10.668,-61.328,,105.2
2019/08/05 18:10:00,AQUA_M-T,Brasil,MATO GROSSO,RONDOLANDIA,Amazonia,11,0,0.89,-10.669,-61.333,,93.4
2019/08/05 18:10:00,AQUA_M-T,Brasil,MATO GROSSO,RONDOLANDIA,Amazonia,11,0,1,-10.671,-61.347,,62.5
2019/08/05 18:10:00,AQUA_M-T,Brasil,MATO GROSSO,RONDOLANDIA,Amazonia,11,0,1,-10.672,-61.352,,50.6
2019/08/05 18:10:00,AQUA_M-T,Brasil,MATO GROSSO,RONDOLANDIA,Amazonia,11,0,1,-10.68,-61.326,,69.1
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,GUAJARA-MIRIM,Amazonia,12,0,0.76,-10.791,-65.308,,15
2019/08/05 18:10:00,AQUA_M-T,Brasil,MATO GROSSO,RONDOLANDIA,Amazonia,15,0,1,-10.858,-60.818,,66.2
2019/08/05 18:10:00,AQUA_M-T,Brasil,MATO GROSSO,RONDOLANDIA,Amazonia,15,0,nan,-10.862,-60.825,,70.4
2019/08/05 18:10:00,AQUA_M-T,Brasil,MATO GROSSO,RONDOLANDIA,Amazonia,15,0,nan,-10.862,-60.839,,78.4
2019/08/05 18:10:00,AQUA_M-T,Brasil,MATO GROSSO,RONDOLANDIA,Amazonia,15,0,1,-10.872,-60.816,,73.8
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,NOVA UNIAO,Amazonia,15,0,0.92,-10.982,-62.449,,116.7
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,NOVA UNIAO,Amazonia,15,0,1,-10.984,-62.464,,79
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,GUAJARA-MIRIM,Amazonia,15,0,0.82,-11.018,-65.232,,9.5
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,GUAJARA-MIRIM,Amazonia,15,0,0.82,-11.026,-65.22,,46.2
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,GUAJARA-MIRIM,Amazonia,15,0,0.82,-11.027,-65.231,,10
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,MIRANTE DA SERRA,Amazonia,18,0,0.92,-11.067,-62.555,,130.7
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,MIRANTE DA SERRA,Amazonia,18,0,1,-11.069,-62.571,,60
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,PIMENTA BUENO,Amazonia,16,0,1,-11.736,-60.801,,18.9
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,PIMENTA BUENO,Amazonia,16,0,1,-11.75,-60.812,,49.8
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,PIMENTA BUENO,Amazonia,16,0,1,-11.752,-60.819,,53.7
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,PIMENTA BUENO,Amazonia,16,0,1,-11.763,-60.81,,35.4
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,PIMENTA BUENO,Amazonia,16,0,1,-11.765,-60.817,,26.1
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,GUAJARA-MIRIM,Amazonia,11,0,0.85,-11.871,-65.01,,37.3
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,GUAJARA-MIRIM,Amazonia,11,0,0.85,-11.872,-65.02,,33.9
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,GUAJARA-MIRIM,Amazonia,11,0,0.85,-11.88,-65.008,,173.9
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,GUAJARA-MIRIM,Amazonia,11,0,0.85,-11.884,-65.001,,54.1
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,GUAJARA-MIRIM,Amazonia,11,0,0.85,-11.954,-64.882,,13.9
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,GUAJARA-MIRIM,Amazonia,11,0,0.85,-11.956,-64.892,,19.2
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,GUAJARA-MIRIM,Amazonia,11,0,0.85,-11.957,-64.886,,34.8
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,PIMENTA BUENO,Amazonia,16,0,1,-12.229,-60.39,,46.1
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,CHUPINGUAIA,Amazonia,16,0,1,-12.23,-60.698,,22.4
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,PIMENTA BUENO,Amazonia,16,0,1,-12.233,-60.397,,147.7
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,PIMENTA BUENO,Amazonia,16,0,1,-12.233,-60.412,,69.4
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,CHUPINGUAIA,Amazonia,16,0,1,-12.233,-60.718,,43.6
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,PIMENTA BUENO,Amazonia,16,0,1,-12.236,-60.418,,54.6
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,PIMENTA BUENO,Amazonia,16,0,1,-12.242,-60.388,,42.6
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,PIMENTA BUENO,Amazonia,16,0,1,-12.246,-60.395,,27.7
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,PIMENTA BUENO,Amazonia,16,0,1,-12.246,-60.41,,62.5
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,VILHENA,Amazonia,15,0,1,-12.309,-60.376,,62.1
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,VILHENA,Amazonia,15,0,1,-12.516,-60.144,,50.4
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,SAO FRANCISCO DO GUAPORE,Amazonia,15,0,0.93,-12.557,-62.661,,16
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,VILHENA,Amazonia,15,0,1,-12.643,-60.181,,34.3
2019/08/05 18:10:00,AQUA_M-T,Brasil,RONDONIA,VILHENA,Amazonia,68,0,1,-12.91,-60.293,,16.8
2019/08/05 18:10:00,AQUA_M-T,Brasil,MATO GROSSO,COMODORO,Amazonia,14,0,1,-13.534,-59.649,,23.3
2019/08/05 18:10:00,AQUA_M-T,Brasil,MATO GROSSO,COMODORO,Amazonia,14,0,1,-13.534,-60.325,,63.3
2019/08/05 18:10:00,AQUA_M-T,Brasil,MATO GROSSO,COMODORO,Amazonia,14,0,1,-13.542,-59.818,,30.2
2019/08/05 18:10:00,AQUA_M-T,Brasil,MATO GROSSO,COMODORO,Amazonia,14,0,1,-13.548,-59.811,,35.5
2019/08/05 18:10:00,AQUA_M-T,Brasil,MATO GROSSO,COMODORO,Amazonia,14,0,1,-13.586,-59.656,,43.2
2019/08/05 18:10:00,AQUA_M-T,Brasil,MATO GROSSO,COMODORO,Amazonia,14,0,1,-13.592,-59.662,,39.5
2019/08/05 18:10:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA LACERDA,Amazonia,15,0,1,-14.202,-59.935,,37.1
2019/08/05 18:10:00,AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,16,0,0.81,-7.497,-61.426,,181.2
2019/08/05 18:10:00,AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,16,0,0.81,-7.534,-61.486,,105.4
2019/08/05 18:10:00,AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,16,0,0.81,-7.537,-61.507,,22.9
2019/08/05 18:10:00,AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,16,0,0.81,-7.541,-61.479,,55.1
2019/08/05 18:10:00,AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,16,0,0.81,-7.545,-61.501,,73.5
2019/08/05 18:10:00,AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,16,0,0.81,-7.55,-61.505,,63.6
2019/08/05 18:10:00,AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,16,0,0.81,-7.558,-61.498,,80
2019/08/05 18:10:00,AQUA_M-T,Brasil,AMAZONAS,HUMAITA,Amazonia,24,0.01,1,-7.559,-63.046,,62.8
2019/08/05 18:10:00,AQUA_M-T,Brasil,AMAZONAS,HUMAITA,Amazonia,24,0.01,1,-7.561,-63.062,,24.4
2019/08/05 18:10:00,AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,16,0,0.82,-7.564,-61.503,,42.4
2019/08/05 18:10:00,AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,16,0,0.82,-7.585,-61.494,,41.4
2019/08/05 18:10:00,AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,16,0,0.83,-7.63,-61.369,,25.2
2019/08/05 18:10:00,AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,16,0,0.84,-7.711,-61.616,,20.9
2019/08/05 18:10:00,AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,12,0,0.66,-7.727,-66.359,,9.9
2019/08/05 18:10:00,AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,15,0,0.86,-7.839,-61.604,,131.1
2019/08/05 18:10:00,AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,15,0,0.86,-7.841,-61.611,,396.2
2019/08/05 18:10:00,AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,15,0,0.86,-7.842,-61.624,,471.7
2019/08/05 18:10:00,AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,15,0,0.86,-7.844,-61.632,,291
2019/08/05 18:10:00,AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,15,0,0.86,-7.848,-61.652,,80.9
